type,key,latency_ms,status_code,version,stale,timestamp_unix_ns,rw_interval_ms
write,key_4,1208.01,201,1072,false,1775452346682229200,
read,key_2,0.54,200,1082,false,1775452347890316700,
read,key_8,1.65,200,1045,true,1775452347889745600,
read,key_4,0.54,200,1072,true,1775452347891400500,
write,key_1,1214.74,201,1084,false,1775452346677118500,
write,key_1,1210.15,201,1083,false,1775452346681711300,
write,key_6,1211.16,201,1094,false,1775452346680701700,
read,key_9,0.52,200,1062,true,1775452347891943000,
read,key_0,1.11,200,1085,true,1775452347892466400,
read,key_8,2.17,200,1045,true,1775452347891943000,
read,key_0,4.44,200,1085,true,1775452347890861100,
read,key_9,0.54,200,1062,true,1775452347895301900,
read,key_4,3.90,200,1105,false,1775452347891943000,
read,key_9,2.81,200,1062,true,1775452347894116900,
read,key_6,0.53,200,1094,true,1775452347896923200,
write,key_0,1211.64,201,1085,false,1775452346687950200,
read,key_7,0.51,200,1051,false,1775452347899667300,
write,key_5,1210.02,201,1071,false,1775452346695299000,
read,key_7,1.09,200,1051,false,1775452347905400900,
read,key_6,0.50,200,1094,true,1775452347906489100,
read,key_5,0.54,200,1101,true,1775452347906993200,
read,key_5,0.51,200,1071,true,1775452347907532500,
write,key_5,1210.22,201,1101,false,1775452347891943000,
write,key_8,1211.84,201,1115,false,1775452347890316700,
write,key_0,1212.95,201,1104,false,1775452347889213800,
write,key_4,1212.95,201,1105,false,1775452347889213800,
read,key_1,1.17,200,1111,true,1775452349102240000,
write,key_5,1209.75,201,1114,false,1775452347893577000,
read,key_0,1.17,200,1104,false,1775452349102240000,
read,key_4,1.17,200,1105,false,1775452349102240000,
write,key_9,1207.48,201,1102,false,1775452347895846100,
read,key_2,1.11,200,1082,false,1775452349103410700,
read,key_8,1.11,200,1115,true,1775452349103410700,
read,key_7,2.29,200,1051,false,1775452349102240000,
write,key_1,1208.46,201,1111,false,1775452347897456300,
write,key_6,1210.58,201,1125,false,1775452347895846100,
read,key_2,4.21,200,1082,false,1775452349105998900,
read,key_0,0.51,200,1104,true,1775452349110215000,
write,key_1,1210.47,201,1103,false,1775452347900173100,
read,key_0,0.74,200,1104,true,1775452349110722300,
read,key_4,0.74,200,1105,false,1775452349110722300,
read,key_5,0.66,200,1114,false,1775452349111466600,
read,key_0,0.68,200,1104,true,1775452349112123700,
read,key_8,0.70,200,1133,true,1775452349112807300,
read,key_0,0.66,200,1104,true,1775452349113510400,
write,key_6,1210.60,201,1113,false,1775452347908042100,
write,key_6,1212.16,201,1132,false,1775452349103410700,
write,key_8,1212.16,201,1131,false,1775452349103410700,
write,key_8,1209.07,201,1142,false,1775452349106503100,
write,key_0,1211.05,201,1151,false,1775452349104525500,
write,key_8,1212.16,201,1141,false,1775452349103410700,
write,key_8,1211.05,201,1133,false,1775452349104525500,
read,key_5,1.31,200,1143,false,1775452350315652800,
read,key_5,1.31,200,1143,false,1775452350315652800,
read,key_0,1.31,200,1151,false,1775452350315652800,
read,key_6,1.31,200,1132,false,1775452350315652800,
read,key_3,0.55,200,1074,true,1775452350316964300,
read,key_5,0.55,200,1143,true,1775452350316964300,
write,key_1,1213.42,201,1161,false,1775452349104525500,
write,key_1,1209.64,201,1135,false,1775452349111466600,
write,key_4,1209.04,201,1134,false,1775452349114173800,
read,key_3,5.79,200,1074,true,1775452350318028600,
read,key_0,0.53,200,1151,false,1775452350323821300,
write,key_5,1209.22,201,1143,false,1775452349118722800,
read,key_0,1.59,200,1151,true,1775452350328022000,
read,key_6,0.51,200,1132,false,1775452350329616100,
read,key_6,1.12,200,1132,false,1775452350330123800,
write,key_3,1210.85,201,1171,false,1775452350316964300,
write,key_7,1212.16,201,1172,false,1775452350315652800,
write,key_2,1212.16,201,1182,false,1775452350315652800,
write,key_2,1210.31,201,1174,false,1775452350317510000,
write,key_7,1210.31,201,1183,false,1775452350317510000,
write,key_5,1210.85,201,1173,false,1775452350316964300,
read,key_4,1.27,200,1202,false,1775452351527896000,
read,key_3,1.27,200,1171,false,1775452351527896000,
read,key_6,1.27,200,1132,false,1775452351527896000,
read,key_7,0.67,200,1183,true,1775452351529169000,
write,key_8,1215.57,201,1193,false,1775452350323293500,
write,key_2,1207.62,201,1175,false,1775452350331248300,
write,key_4,1217.68,201,1202,false,1775452350321191200,
write,key_0,1214.52,201,1192,false,1775452350324346800,
read,key_1,0.51,200,1161,true,1775452351538947800,
read,key_1,1.04,200,1161,true,1775452351538947800,
read,key_7,3.11,200,1183,true,1775452351538947800,
read,key_9,2.73,200,1102,false,1775452351539986100,
read,key_7,1.19,200,1183,true,1775452351542717700,
write,key_5,1211.73,201,1211,false,1775452351527896000,
write,key_7,1211.73,201,1213,false,1775452351527896000,
write,key_0,1210.45,201,1214,false,1775452351529169000,
write,key_2,1211.73,201,1215,false,1775452351527896000,
write,key_7,1209.78,201,1224,false,1775452351529839000,
write,key_4,1211.49,201,1225,false,1775452351529169000,
read,key_8,3.48,200,1273,false,1775452352739702500,
write,key_8,1209.17,201,1235,false,1775452351538947800,
write,key_0,1212.69,201,1234,false,1775452351539455000,
read,key_8,0.51,200,1235,true,1775452352752222400,
read,key_4,0.79,200,1225,true,1775452352752731900,
write,key_4,1209.54,201,1221,false,1775452351543903900,
read,key_4,0.66,200,1251,false,1775452352753520600,
read,key_6,0.66,200,1132,true,1775452352753520600,
write,key_7,1212.92,201,1244,false,1775452351542060500,
read,key_0,0.88,200,1234,true,1775452352754182700,
read,key_8,0.88,200,1235,true,1775452352754182700,
read,key_8,0.51,200,1235,true,1775452352755062300,
write,key_4,1210.84,201,1251,false,1775452352740742300,
write,key_8,1208.40,201,1283,false,1775452352743180000,
write,key_4,1211.88,201,1253,false,1775452352739702500,
write,key_0,1211.88,201,1263,false,1775452352739702500,
write,key_8,1211.88,201,1273,false,1775452352739702500,
write,key_1,1211.88,201,1255,false,1775452352739702500,
read,key_5,1.24,200,1211,false,1775452353951657000,
write,key_6,1208.94,201,1265,false,1775452352748200900,
read,key_6,1.00,200,1265,false,1775452353957219500,
read,key_9,0.86,200,1275,false,1775452353958220500,
write,key_2,1210.54,201,1293,false,1775452352755062300,
write,key_8,1210.03,201,1285,false,1775452352755568700,
write,key_9,1210.54,201,1275,false,1775452352755062300,
read,key_6,0.73,200,1265,false,1775452353965678700,
read,key_7,1.17,200,1244,true,1775452353966414300,
read,key_4,2.37,200,1253,true,1775452353967586400,
write,key_8,1213.26,201,1302,false,1775452353951657000,
write,key_7,1213.26,201,1301,false,1775452353951657000,
write,key_5,1212.02,201,1321,false,1775452353952894600,
write,key_0,1213.26,201,1312,false,1775452353951657000,
write,key_8,1213.26,201,1311,false,1775452353951657000,
write,key_2,1213.26,201,1303,false,1775452353951657000,
read,key_7,1.05,200,1341,true,1775452355164995200,
read,key_4,1.05,200,1253,true,1775452355164995200,
read,key_5,3.13,200,1321,true,1775452355164995200,
read,key_0,1.50,200,1312,false,1775452355168123400,
write,key_9,1210.97,201,1313,false,1775452353959079800,
read,key_8,0.51,200,1311,true,1775452355169627400,
write,key_7,1213.18,201,1331,false,1775452353965678700,
write,key_7,1213.18,201,1341,false,1775452353965678700,
write,key_6,1209.63,201,1323,false,1775452353969956700,
read,key_6,0.73,200,1323,false,1775452355178935000,
write,key_8,1210.41,201,1353,false,1775452355164995200,
write,key_5,1209.36,201,1362,false,1775452355166045000,
write,key_7,1210.41,201,1352,false,1775452355164995200,
write,key_7,1210.91,201,1354,false,1775452355164995200,
read,key_0,1.05,200,1392,false,1775452356375482300,
read,key_1,0.54,200,1363,false,1775452356376532200,
read,key_2,1.59,200,1303,false,1775452356375482300,
write,key_1,1209.51,201,1363,false,1775452355170134700,
write,key_9,1213.60,201,1372,false,1775452355166045000,
write,key_0,1209.51,201,1351,false,1775452355170134700,
write,key_5,1209.70,201,1382,false,1775452355178935000,
write,key_6,1210.35,201,1364,false,1775452355179664100,
write,key_0,1210.86,201,1392,false,1775452355179664100,
write,key_3,1208.55,201,1421,false,1775452356379719900,
write,key_8,1208.55,201,1411,false,1775452356379719900,
write,key_6,1211.20,201,1404,false,1775452356377069500,
write,key_7,1212.28,201,1401,false,1775452356375990300,
write,key_3,1211.20,201,1402,false,1775452356377069500,
write,key_9,1212.78,201,1405,false,1775452356375482300,
read,key_5,1.01,200,1382,false,1775452357588346300,
read,key_4,1.01,200,1253,true,1775452357588346300,
read,key_1,1.01,200,1414,true,1775452357588346300,
write,key_0,1209.56,201,1403,false,1775452356379719900,
read,key_5,1.38,200,1382,false,1775452357589355200,
read,key_7,1.38,200,1401,false,1775452357589355200,
read,key_9,1.38,200,1405,false,1775452357589355200,
read,key_4,0.65,200,1253,true,1775452357590735500,
read,key_2,2.96,200,1303,false,1775452357590735500,
write,key_1,1212.25,201,1414,false,1775452356388717000,
write,key_8,1210.87,201,1412,false,1775452356390097200,
write,key_3,1210.36,201,1422,false,1775452356390605000,
read,key_5,3.02,200,1382,false,1775452357601045700,
write,key_1,1212.39,201,1432,false,1775452357588346300,
write,key_1,1212.39,201,1442,false,1775452357588346300,
write,key_3,1211.39,201,1431,false,1775452357589355200,
write,key_4,1210.01,201,1441,false,1775452357590735500,
read,key_1,1.02,200,1442,true,1775452358800821200,
read,key_0,1.02,200,1403,true,1775452358800821200,
write,key_6,1213.41,201,1435,false,1775452357588346300,
write,key_8,1208.57,201,1445,false,1775452357593697600,
read,key_8,0.51,200,1445,true,1775452358801839300,
write,key_9,1213.04,201,1452,false,1775452357591384500,
read,key_7,0.59,200,1401,false,1775452358804503000,
read,key_9,3.46,200,1452,false,1775452358802345100,
read,key_3,0.71,200,1462,true,1775452358805096100,
read,key_2,0.64,200,1303,false,1775452358805810300,
write,key_3,1208.91,201,1462,false,1775452357601045700,
write,key_3,1208.91,201,1434,false,1775452357601045700,
write,key_4,1208.87,201,1433,false,1775452357604061900,
read,key_1,3.48,200,1442,true,1775452358810037300,
read,key_5,0.99,200,1382,true,1775452358813517700,
read,key_8,0.58,200,1473,false,1775452358814504600,
read,key_4,0.68,200,1441,true,1775452358815087200,
write,key_8,1212.49,201,1472,false,1775452358800821200,
