type,key,latency_ms,status_code,version,stale,timestamp_unix_ns,rw_interval_ms
write,key_8,1213.12,201,322,false,1775452146282433000,
write,key_7,1214.62,201,310,false,1775452146280933100,
write,key_4,1211.54,201,346,false,1775452146284012300,
write,key_6,1210.86,201,297,false,1775452146284692700,
write,key_0,1208.18,201,332,false,1775452146287374300,
write,key_8,1215.13,201,321,false,1775452146280933100,
read,key_8,1.17,200,323,false,1775452147495666100,
write,key_7,1210.42,201,311,false,1775452146286301600,
read,key_0,1.83,200,332,false,1775452147495666100,
write,key_4,1212.70,201,347,false,1775452146284692700,
read,key_6,3.12,200,297,false,1775452147495666100,
read,key_0,3.12,200,332,false,1775452147495666100,
read,key_8,4.33,200,323,true,1775452147495666100,
read,key_5,1.21,200,315,true,1775452147498783600,
read,key_6,0.92,200,297,false,1775452147499995600,
read,key_1,0.92,200,310,false,1775452147499995600,
read,key_3,1.02,200,299,false,1775452147500914500,
read,key_6,15.49,200,297,false,1775452147497501700,
write,key_2,1214.41,201,345,false,1775452147496176800,
write,key_5,1214.41,201,315,false,1775452147496176800,
write,key_2,1214.92,201,344,false,1775452147495666100,
read,key_3,1.37,200,300,false,1775452148710696000,
read,key_5,3.15,200,318,false,1775452148712064100,
write,key_8,1217.94,201,324,false,1775452147501938500,
write,key_8,1222.37,201,325,false,1775452147497501700,
write,key_9,1223.04,201,298,false,1775452147496834900,
write,key_5,1221.09,201,316,false,1775452147498783600,
write,key_2,1223.04,201,346,false,1775452147496834900,
read,key_6,0.54,200,297,false,1775452148719986600,
read,key_0,1.62,200,332,true,1775452148719986600,
write,key_5,1220.58,201,317,false,1775452147500914500,
write,key_4,1209.05,201,348,false,1775452147512991500,
read,key_8,2.16,200,326,false,1775452148719986600,
read,key_5,1.09,200,319,false,1775452148722148700,
read,key_3,2.69,200,300,false,1775452148722148700,
read,key_0,1.60,200,333,false,1775452148723234900,
read,key_6,1.23,200,297,false,1775452148724834400,
write,key_5,1213.32,201,318,false,1775452148710696000,
write,key_8,1208.81,201,326,false,1775452148715210700,
write,key_3,1213.32,201,300,false,1775452148710696000,
read,key_8,1.51,200,326,false,1775452149924129800,
read,key_5,1.51,200,319,false,1775452149924129800,
read,key_2,1.06,200,349,false,1775452149925643300,
read,key_2,1.06,200,349,false,1775452149925643300,
read,key_8,0.51,200,326,false,1775452149926706800,
write,key_4,1210.85,201,349,false,1775452148721608700,
write,key_2,1210.85,201,348,false,1775452148721608700,
write,key_2,1212.47,201,347,false,1775452148719986600,
write,key_5,1212.47,201,319,false,1775452148719986600,
write,key_0,1211.94,201,333,false,1775452148720522400,
read,key_6,1.57,200,297,false,1775452149932572500,
read,key_6,1.57,200,297,false,1775452149932572500,
write,key_2,1209.19,201,349,false,1775452148724834400,
read,key_7,0.55,200,312,false,1775452149934138800,
read,key_4,2.63,200,349,false,1775452149932572500,
read,key_2,1.60,200,349,false,1775452149934138800,
write,key_1,1209.56,201,311,false,1775452148726069200,
write,key_7,1209.03,201,312,false,1775452149927215400,
write,key_1,1209.54,201,312,false,1775452149926706800,
write,key_3,1212.12,201,301,false,1775452149924129800,
read,key_0,1.34,200,333,false,1775452151136360400,
read,key_8,1.06,200,327,false,1775452151137699000,
read,key_0,0.51,200,333,false,1775452151138757500,
write,key_1,1209.37,201,313,false,1775452149932572500,
write,key_9,1209.37,201,299,false,1775452149932572500,
read,key_3,0.91,200,302,false,1775452151142057000,
write,key_5,1209.68,201,320,false,1775452149934689800,
write,key_8,1210.23,201,327,false,1775452149934138800,
write,key_2,1208.63,201,350,false,1775452149935741200,
write,key_3,1209.16,201,302,false,1775452149935207000,
read,key_8,2.16,200,328,false,1775452151144483400,
read,key_4,2.16,200,349,false,1775452151144483400,
read,key_5,2.16,200,321,false,1775452151144483400,
read,key_5,2.16,200,321,true,1775452151144483400,
read,key_6,0.83,200,298,false,1775452151146641100,
read,key_2,0.83,200,352,false,1775452151146641100,
read,key_5,0.83,200,322,false,1775452151146641100,
write,key_5,1212.13,201,321,false,1775452149935741200,
read,key_8,1.08,200,329,false,1775452151147979500,
read,key_9,0.53,200,301,false,1775452151149057300,
write,key_2,1210.30,201,351,false,1775452151139263600,
write,key_9,1213.21,201,300,false,1775452151136360400,
write,key_6,1213.21,201,298,false,1775452151136360400,
read,key_8,0.50,200,329,false,1775452152349678700,
read,key_2,0.50,200,352,false,1775452152349678700,
read,key_4,0.50,200,349,false,1775452152349678700,
write,key_2,1207.11,201,352,false,1775452151142967300,
write,key_8,1208.02,201,328,false,1775452151142057000,
read,key_4,0.94,200,349,true,1775452152350183300,
read,key_0,1.49,200,333,false,1775452152350183300,
read,key_6,1.49,200,298,false,1775452152350183300,
read,key_9,1.51,200,301,true,1775452152351127700,
read,key_0,0.96,200,333,false,1775452152351672400,
read,key_5,1.04,200,324,false,1775452152352636300,
read,key_3,1.02,200,302,false,1775452152353674100,
write,key_5,1210.46,201,322,false,1775452151146641100,
write,key_9,1209.63,201,301,false,1775452151147469800,
write,key_8,1209.63,201,329,false,1775452151147469800,
write,key_5,1212.11,201,323,false,1775452151147469800,
write,key_1,1209.99,201,314,false,1775452151149586400,
read,key_2,0.51,200,353,false,1775452152359687300,
read,key_3,0.51,200,302,false,1775452152359687300,
read,key_8,0.61,200,329,false,1775452152360193600,
read,key_1,1.13,200,314,false,1775452152360193600,
write,key_5,1213.29,201,324,false,1775452152350183300,
