type,key,latency_ms,status_code,version,stale,timestamp_unix_ns,rw_interval_ms
read,key_9,11.44,404,0,false,1775452309854553800,
read,key_8,12.03,404,0,false,1775452309855070800,
read,key_6,9.57,404,0,false,1775452309858591600,
read,key_3,10.62,404,0,false,1775452309858080600,
read,key_2,9.35,404,0,false,1775452309859882000,
read,key_2,8.00,404,0,false,1775452309862295300,
read,key_6,11.32,404,0,false,1775452309860962100,
read,key_4,7.89,404,0,false,1775452309864898000,
read,key_7,7.32,404,0,false,1775452309865997900,
read,key_3,7.88,404,0,false,1775452309865997900,
read,key_3,7.86,404,0,false,1775452309867103400,
read,key_4,7.90,404,0,false,1775452309868162500,
read,key_8,7.89,404,0,false,1775452309868703000,
read,key_3,8.43,404,0,false,1775452309869228600,
read,key_5,8.20,404,0,false,1775452309870299300,
read,key_1,6.72,404,0,false,1775452309872284900,
read,key_2,6.90,404,0,false,1775452309872792000,
read,key_3,7.45,404,0,false,1775452309873315500,
read,key_8,7.94,404,0,false,1775452309873884400,
read,key_6,8.01,200,13,false,1775452309874961100,
read,key_9,1.03,404,0,false,1775452309882974000,
read,key_8,7.94,404,0,false,1775452309876061000,
read,key_2,7.92,404,0,false,1775452309876596000,
read,key_3,8.45,404,0,false,1775452309877663500,
read,key_2,8.15,404,0,false,1775452309878495600,
read,key_9,8.79,404,0,false,1775452309879004200,
read,key_9,9.17,404,0,false,1775452309879695300,
read,key_5,9.29,404,0,false,1775452309880763300,
read,key_7,8.74,404,0,false,1775452309881823000,
read,key_4,8.18,404,0,false,1775452309884000700,
read,key_1,14.13,404,0,false,1775452309884513400,
read,key_6,14.64,404,0,false,1775452309884000700,
read,key_5,13.04,404,0,false,1775452309886114600,
read,key_5,13.59,404,0,false,1775452309886647600,
read,key_2,13.53,404,0,false,1775452309887795500,
read,key_4,12.99,404,0,false,1775452309888867800,
read,key_0,12.34,404,0,false,1775452309890052600,
read,key_6,13.00,404,0,false,1775452309890567300,
read,key_4,12.96,404,0,false,1775452309892179200,
read,key_5,9.66,404,0,false,1775452309899150800,
read,key_4,10.17,404,0,false,1775452309898644500,
read,key_9,11.23,404,0,false,1775452309898644500,
read,key_0,10.32,404,0,false,1775452309900237800,
read,key_0,10.29,404,0,false,1775452309901325200,
read,key_8,10.29,404,0,false,1775452309901857100,
read,key_7,10.81,404,0,false,1775452309902389100,
read,key_7,10.16,404,0,false,1775452309903570800,
read,key_9,9.64,404,0,false,1775452309905143100,
read,key_4,6.50,404,0,false,1775452309908814700,
read,key_8,7.02,404,0,false,1775452309908814700,
read,key_7,7.02,404,0,false,1775452309909873200,
read,key_5,6.87,404,0,false,1775452309910560400,
read,key_7,7.00,404,0,false,1775452309911617300,
read,key_7,7.83,404,0,false,1775452309912147000,
read,key_2,7.29,404,0,false,1775452309913203800,
read,key_7,7.85,404,0,false,1775452309913735000,
read,key_6,7.87,404,0,false,1775452309914780100,
read,key_2,8.44,404,0,false,1775452309915310900,
read,key_9,11.81,404,0,false,1775452309915832900,
read,key_0,10.76,404,0,false,1775452309916890200,
read,key_3,11.28,404,0,false,1775452309917426500,
read,key_8,11.20,404,0,false,1775452309918614000,
read,key_5,10.91,404,0,false,1775452309919983400,
read,key_3,11.48,404,0,false,1775452309920491500,
read,key_2,12.38,404,0,false,1775452309921582600,
read,key_1,11.31,404,0,false,1775452309922655300,
read,key_8,10.73,404,0,false,1775452309923746800,
read,key_2,8.43,404,0,false,1775452309927647700,
read,key_3,9.96,404,0,false,1775452309927647700,
read,key_9,9.44,404,0,false,1775452309928703500,
read,key_8,9.40,404,0,false,1775452309929815800,
read,key_5,8.96,404,0,false,1775452309930899200,
read,key_6,8.41,404,0,false,1775452309931970900,
read,key_7,6.95,404,0,false,1775452309933966200,
read,key_4,8.76,404,0,false,1775452309933966200,
read,key_6,8.25,404,0,false,1775452309934474000,
read,key_2,7.16,404,0,false,1775452309936074200,
read,key_9,6.24,404,0,false,1775452309938146000,
read,key_4,7.30,404,0,false,1775452309937607700,
read,key_0,6.21,404,0,false,1775452309939216200,
read,key_2,6.64,404,0,false,1775452309939858600,
read,key_6,6.63,404,0,false,1775452309940386400,
read,key_3,7.20,404,0,false,1775452309940917100,
read,key_9,5.92,404,0,false,1775452309942723700,
read,key_2,6.56,404,0,false,1775452309942723700,
read,key_8,6.69,404,0,false,1775452309943231100,
read,key_2,6.07,404,0,false,1775452309944388700,
read,key_0,6.63,404,0,false,1775452309944912800,
read,key_0,7.71,404,0,false,1775452309945431100,
read,key_8,6.64,404,0,false,1775452309946496800,
read,key_8,7.19,404,0,false,1775452309947020200,
read,key_8,6.62,404,0,false,1775452309948114100,
read,key_7,7.13,404,0,false,1775452309948649400,
read,key_5,7.55,404,0,false,1775452309949287200,
read,key_3,7.46,404,0,false,1775452309949922000,
read,key_7,6.92,404,0,false,1775452309950457300,
read,key_1,8.46,404,0,false,1775452309951548400,
read,key_0,7.71,404,0,false,1775452309953137500,
read,key_6,8.22,404,0,false,1775452309953137500,
read,key_8,8.21,404,0,false,1775452309954210200,
read,key_7,8.78,404,0,false,1775452309954738500,
read,key_6,7.73,404,0,false,1775452309955784300,
read,key_8,7.92,404,0,false,1775452309956843300,
read,key_6,8.43,404,0,false,1775452309957380900,
read,key_8,8.96,404,0,false,1775452309957380900,
read,key_8,6.60,404,0,false,1775452309960850800,
read,key_4,7.98,404,0,false,1775452309960006400,
read,key_7,8.24,404,0,false,1775452309961357500,
read,key_1,7.72,404,0,false,1775452309962418400,
read,key_9,7.16,404,0,false,1775452309963519400,
read,key_2,7.70,404,0,false,1775452309963519400,
read,key_1,10.06,404,0,false,1775452309964770000,
read,key_7,9.02,404,0,false,1775452309965813200,
read,key_6,9.89,200,13,false,1775452309966340800,
read,key_0,9.84,404,0,false,1775452309967455200,
read,key_1,9.85,404,0,false,1775452309967984100,
read,key_1,8.77,404,0,false,1775452309969597900,
read,key_9,9.39,404,0,false,1775452309970137200,
read,key_8,9.47,404,0,false,1775452309970680600,
read,key_6,9.48,200,13,false,1775452309971216000,
read,key_0,6.97,404,0,false,1775452309974829500,
read,key_6,1.11,200,13,false,1775452309980693000,
read,key_5,7.47,404,0,false,1775452309974829500,
read,key_6,0.50,200,13,false,1775452309981799700,
read,key_0,7.13,404,0,false,1775452309976230200,
read,key_0,1.56,404,0,false,1775452309981799700,
read,key_2,6.60,404,0,false,1775452309977292600,
read,key_1,0.53,404,0,false,1775452309983360400,
read,key_4,6.62,404,0,false,1775452309977831800,
read,key_0,6.61,404,0,false,1775452309978369900,
read,key_2,6.49,404,0,false,1775452309979532900,
read,key_0,6.42,404,0,false,1775452309980149800,
read,key_9,5.33,404,0,false,1775452309982304700,
read,key_9,5.87,404,0,false,1775452309982304700,
read,key_2,2.69,404,0,false,1775452309986023500,
read,key_7,5.36,404,0,false,1775452309983891400,
read,key_6,6.48,200,13,false,1775452309983891400,
read,key_7,7.55,404,0,false,1775452309983360400,
read,key_0,7.01,404,0,false,1775452309984457600,
read,key_5,7.98,404,0,false,1775452309984977700,
read,key_7,7.61,404,0,false,1775452309986566300,
read,key_1,7.08,404,0,false,1775452309987632100,
read,key_8,7.13,404,0,false,1775452309988179600,
read,key_8,1.12,404,0,false,1775452309994712800,
read,key_4,7.65,404,0,false,1775452309988711400,
read,key_6,7.63,404,0,false,1775452309989251900,
read,key_9,7.56,404,0,false,1775452309990372500,
read,key_7,8.07,404,0,false,1775452309990909400,
read,key_2,8.60,404,0,false,1775452309991464700,
read,key_3,9.00,404,0,false,1775452309992959400,
read,key_0,8.29,404,0,false,1775452309994176200,
read,key_0,6.63,404,0,false,1775452309995834000,
read,key_3,8.29,404,0,false,1775452309995314700,
read,key_3,7.80,404,0,false,1775452309996359600,
read,key_6,8.34,200,13,false,1775452309996884500,
read,key_4,8.34,404,0,false,1775452309997936300,
read,key_9,7.83,404,0,false,1775452309998984600,
read,key_7,7.28,404,0,false,1775452310000061600,
read,key_2,1.05,404,0,false,1775452310006814100,
read,key_0,6.46,404,0,false,1775452310001960800,
read,key_8,7.04,404,0,false,1775452310002465000,
read,key_4,7.61,404,0,false,1775452310003066700,
read,key_9,7.62,404,0,false,1775452310003600800,
read,key_7,10.65,404,0,false,1775452310004157100,
read,key_2,10.23,404,0,false,1775452310005224000,
read,key_1,9.18,404,0,false,1775452310006273200,
read,key_9,8.64,404,0,false,1775452310007860800,
read,key_4,10.23,404,0,false,1775452310007345300,
read,key_1,9.16,404,0,false,1775452310008422600,
read,key_4,8.58,404,0,false,1775452310009511000,
read,key_9,8.54,404,0,false,1775452310010681100,
read,key_5,8.53,404,0,false,1775452310011221500,
read,key_4,5.48,404,0,false,1775452310014805900,
read,key_8,5.36,404,0,false,1775452310015456400,
read,key_2,6.49,404,0,false,1775452310015456400,
read,key_6,6.53,200,13,false,1775452310016503200,
read,key_7,5.99,404,0,false,1775452310017580300,
read,key_5,0.54,404,0,false,1775452310023032400,
read,key_6,7.26,404,0,false,1775452310017580300,
read,key_3,7.33,404,0,false,1775452310018095900,
read,key_8,6.83,404,0,false,1775452310019224900,
read,key_7,6.87,404,0,false,1775452310019754200,
read,key_9,7.42,404,0,false,1775452310020284700,
read,key_7,7.57,404,0,false,1775452310020821800,
read,key_7,6.99,404,0,false,1775452310021947800,
read,key_5,6.44,404,0,false,1775452310023570200,
read,key_9,6.99,404,0,false,1775452310023570200,
read,key_6,7.31,404,0,false,1775452310024837400,
read,key_1,7.26,404,0,false,1775452310025423900,
read,key_8,7.70,404,0,false,1775452310026056700,
read,key_5,7.67,404,0,false,1775452310026621600,
read,key_8,8.17,404,0,false,1775452310027703800,
read,key_1,8.02,404,0,false,1775452310028389700,
read,key_6,8.02,200,13,false,1775452310028935100,
read,key_0,8.02,404,0,false,1775452310030009200,
read,key_9,7.47,404,0,false,1775452310030562100,
read,key_4,6.94,404,0,false,1775452310032147000,
read,key_7,6.93,404,0,false,1775452310032687600,
read,key_3,6.37,404,0,false,1775452310033762100,
read,key_7,7.03,404,0,false,1775452310034289200,
read,key_2,6.52,404,0,false,1775452310035875300,
read,key_1,7.10,404,0,false,1775452310036413400,
read,key_9,7.10,404,0,false,1775452310036950800,
read,key_8,0.53,404,0,false,1775452310044054300,
read,key_2,7.07,404,0,false,1775452310038028800,
read,key_6,7.07,404,0,false,1775452310038028800,
read,key_7,6.01,404,0,false,1775452310039088400,
read,key_0,7.14,404,0,false,1775452310039617700,
read,key_1,8.20,404,0,false,1775452310040133900,
read,key_1,8.09,404,0,false,1775452310041318500,
read,key_5,8.07,404,0,false,1775452310042396700,
read,key_5,7.50,404,0,false,1775452310043511500,
read,key_4,7.00,404,0,false,1775452310045096000,
read,key_1,8.58,404,0,false,1775452310044579500,
read,key_8,9.13,404,0,false,1775452310045096000,
read,key_2,9.66,404,0,false,1775452310045096000,
read,key_9,9.14,404,0,false,1775452310046759800,
read,key_1,8.63,404,0,false,1775452310048338000,
read,key_1,8.63,404,0,false,1775452310049405700,
read,key_4,8.62,404,0,false,1775452310050469900,
read,key_6,10.24,404,0,false,1775452310051010200,
read,key_9,10.19,404,0,false,1775452310052094600,
read,key_8,9.68,404,0,false,1775452310053160400,
read,key_0,9.67,404,0,false,1775452310054226900,
read,key_8,10.19,404,0,false,1775452310054757200,
read,key_9,10.10,404,0,false,1775452310055904800,
read,key_3,10.14,404,0,false,1775452310056965700,
read,key_4,9.60,404,0,false,1775452310058038900,
read,key_4,10.15,404,0,false,1775452310059090500,
read,key_2,8.51,404,0,false,1775452310061255100,
read,key_4,9.01,404,0,false,1775452310062289900,
read,key_4,8.97,404,0,false,1775452310062840200,
read,key_8,8.97,404,0,false,1775452310063895800,
read,key_9,8.98,404,0,false,1775452310064951600,
read,key_4,8.46,404,0,false,1775452310066010400,
read,key_4,8.95,404,0,false,1775452310067107500,
read,key_1,12.58,404,0,false,1775452310067642200,
read,key_8,12.53,404,0,false,1775452310069246700,
read,key_3,12.02,404,0,false,1775452310069763400,
read,key_8,11.06,404,0,false,1775452310071303700,
read,key_9,11.64,404,0,false,1775452310071810200,
read,key_5,11.12,404,0,false,1775452310072871100,
read,key_5,10.59,404,0,false,1775452310073937600,
read,key_8,11.11,404,0,false,1775452310074468600,
read,key_2,10.09,404,0,false,1775452310076062400,
read,key_2,6.47,404,0,false,1775452310080222400,
read,key_9,5.98,404,0,false,1775452310081780100,
read,key_5,7.06,404,0,false,1775452310081780100,
read,key_3,7.01,404,0,false,1775452310082368000,
read,key_8,6.44,404,0,false,1775452310083457000,
read,key_0,6.98,404,0,false,1775452310083991100,
read,key_5,6.99,404,0,false,1775452310084525300,
read,key_1,7.07,404,0,false,1775452310085576800,
read,key_9,7.09,404,0,false,1775452310086158000,
read,key_9,7.63,404,0,false,1775452310086696800,
read,key_9,7.64,404,0,false,1775452310087759500,
read,key_6,7.07,404,0,false,1775452310088845100,
read,key_1,7.06,404,0,false,1775452310089378700,
read,key_4,7.63,404,0,false,1775452310089898000,
read,key_2,7.08,404,0,false,1775452310090968500,
read,key_2,5.94,404,0,false,1775452310092650200,
read,key_0,7.61,404,0,false,1775452310091512600,
read,key_0,6.94,404,0,false,1775452310093245400,
read,key_5,7.05,404,0,false,1775452310094330700,
read,key_4,6.52,404,0,false,1775452310095400700,
read,key_1,6.54,404,0,false,1775452310095916400,
read,key_4,6.55,404,0,false,1775452310096443300,
read,key_9,7.63,404,0,false,1775452310097526800,
read,key_3,7.61,404,0,false,1775452310098053200,
read,key_1,7.61,404,0,false,1775452310098591700,
read,key_4,8.14,404,0,false,1775452310099125400,
read,key_9,8.15,404,0,false,1775452310100184100,
read,key_5,6.95,404,0,false,1775452310101378000,
read,key_9,7.50,404,0,false,1775452310101917500,
read,key_2,7.49,404,0,false,1775452310102452500,
read,key_6,8.00,200,13,false,1775452310102992600,
read,key_2,5.83,404,0,false,1775452310105155600,
read,key_8,6.94,404,0,false,1775452310105666800,
read,key_1,6.40,404,0,false,1775452310106203800,
read,key_4,6.61,404,0,false,1775452310107266700,
read,key_9,6.08,404,0,false,1775452310108333500,
read,key_5,7.12,404,0,false,1775452310108333500,
read,key_4,6.61,404,0,false,1775452310109418700,
read,key_1,7.22,404,0,false,1775452310109939800,
read,key_4,6.83,404,0,false,1775452310110988900,
read,key_8,7.36,404,0,false,1775452310110988900,
read,key_4,6.28,404,0,false,1775452310112605300,
read,key_7,5.55,404,0,false,1775452310113874600,1.27
read,key_5,6.06,404,0,false,1775452310114411700,
read,key_4,5.55,404,0,false,1775452310115453200,
read,key_2,5.50,404,0,false,1775452310116028300,
read,key_2,4.89,404,0,false,1775452310117162900,
read,key_7,5.28,404,0,false,1775452310117821100,5.21
read,key_6,5.81,404,0,false,1775452310118351400,
read,key_0,5.81,404,0,false,1775452310118889800,
read,key_9,6.84,404,0,false,1775452310119423000,
read,key_7,6.87,200,23,false,1775452310120474300,7.87
read,key_3,7.94,404,0,false,1775452310121008500,
read,key_2,7.95,404,0,false,1775452310121527000,
read,key_9,8.50,404,0,false,1775452310122058700,
read,key_8,1.09,404,0,false,1775452310129473600,
read,key_6,8.00,200,13,false,1775452310123102600,
read,key_0,7.55,404,0,false,1775452310124163300,
read,key_6,9.08,404,0,false,1775452310124697100,
read,key_9,7.51,404,0,false,1775452310126263100,
read,key_9,1.24,404,0,false,1775452310133779600,
read,key_3,9.02,404,0,false,1775452310127347900,
read,key_5,7.43,404,0,false,1775452310128946200,
read,key_0,6.95,404,0,false,1775452310130563400,
read,key_0,6.95,404,0,false,1775452310130563400,
read,key_8,6.35,404,0,false,1775452310131714300,
read,key_2,8.94,404,0,false,1775452310131098800,
read,key_3,6.76,404,0,false,1775452310133779600,
read,key_2,5.53,404,0,false,1775452310135017400,
read,key_6,5.75,200,13,false,1775452310136373100,
read,key_8,6.33,404,0,false,1775452310136373100,
read,key_9,5.72,404,0,false,1775452310137517700,
read,key_7,0.54,200,23,false,1775452310143235700,30.63
read,key_8,8.82,404,0,false,1775452310137517700,
read,key_8,8.27,404,0,false,1775452310138067700,
read,key_3,6.80,404,0,false,1775452310140038700,
read,key_3,7.98,404,0,false,1775452310140545400,
read,key_4,8.55,404,0,false,1775452310140545400,
read,key_2,8.04,404,0,false,1775452310142128000,
read,key_2,7.46,404,0,false,1775452310142701000,
read,key_7,0.52,200,23,false,1775452310150167000,37.56
read,key_6,7.45,200,13,false,1775452310143773600,
read,key_8,0.53,404,0,false,1775452310151219300,
read,key_9,5.93,404,0,false,1775452310146338300,
read,key_8,5.97,404,0,false,1775452310146844800,
read,key_1,7.02,404,0,false,1775452310146338300,
read,key_1,1.09,404,0,false,1775452310152815100,
read,key_1,5.93,404,0,false,1775452310148525800,
read,key_4,5.88,404,0,false,1775452310149096700,
read,key_1,5.90,404,0,false,1775452310150167000,
read,key_0,5.91,404,0,false,1775452310150685400,
read,key_4,5.38,404,0,false,1775452310152270600,
read,key_4,6.44,404,0,false,1775452310151753700,
read,key_5,5.46,404,0,false,1775452310153361100,
read,key_7,6.58,404,0,false,1775452310153902500,41.29
read,key_2,6.57,404,0,false,1775452310154454600,
read,key_6,6.59,200,13,false,1775452310154978500,
read,key_2,6.11,404,0,false,1775452310156070300,
read,key_2,6.10,404,0,false,1775452310156592300,
read,key_1,1.05,404,0,false,1775452310162181200,
read,key_3,6.65,404,0,false,1775452310157647300,
read,key_8,7.00,404,0,false,1775452310158191100,
read,key_9,7.43,404,0,false,1775452310158823800,
read,key_4,6.84,404,0,false,1775452310160479100,
read,key_2,7.37,404,0,false,1775452310161020800,
read,key_1,7.89,404,0,false,1775452310161566100,
read,key_3,6.76,404,0,false,1775452310162697500,
read,key_1,7.29,404,0,false,1775452310163235000,
read,key_7,7.29,200,23,false,1775452310164294100,51.68
read,key_6,6.93,200,13,false,1775452310165195300,
read,key_1,6.41,404,0,false,1775452310166255400,
read,key_5,6.41,404,0,false,1775452310167324200,
read,key_8,5.88,404,0,false,1775452310168392100,
read,key_9,5.87,404,0,false,1775452310169460300,
read,key_1,5.86,404,0,false,1775452310169990500,
read,key_3,0.52,404,0,false,1775452310175332300,
read,key_7,0.57,200,23,false,1775452310175855700,63.24
read,key_8,9.05,404,0,false,1775452310170522500,
read,key_1,8.49,404,0,false,1775452310171588000,
read,key_8,0.50,404,0,false,1775452310179572100,
read,key_7,7.95,404,0,false,1775452310172127300,59.52
read,key_3,8.00,404,0,false,1775452310172664100,
read,key_6,7.98,404,0,false,1775452310173731800,
read,key_7,9.09,404,0,false,1775452310174268900,61.66
read,key_4,7.50,404,0,false,1775452310175855700,
read,key_9,17.23,404,0,false,1775452310176427200,
read,key_1,13.58,404,0,false,1775452310180076700,
read,key_9,15.59,404,0,false,1775452310180076700,
read,key_2,16.66,404,0,false,1775452310180076700,
read,key_8,16.62,404,0,false,1775452310180665300,
read,key_3,16.63,404,0,false,1775452310181714100,
read,key_0,16.05,404,0,false,1775452310183359800,
read,key_3,17.12,404,0,false,1775452310183359800,
read,key_3,7.36,404,0,false,1775452310193656000,
read,key_5,8.82,404,0,false,1775452310193656000,
read,key_8,7.32,404,0,false,1775452310195665400,
read,key_2,7.85,404,0,false,1775452310196735400,
read,key_5,7.81,404,0,false,1775452310197287600,
read,key_8,7.87,404,0,false,1775452310198348500,
read,key_1,7.34,404,0,false,1775452310199414500,
read,key_4,11.81,404,0,false,1775452310200477400,
read,key_4,11.27,404,0,false,1775452310201013000,
read,key_4,10.88,404,0,false,1775452310202478600,
read,key_3,11.93,404,0,false,1775452310202987100,
read,key_9,10.90,404,0,false,1775452310204584400,
read,key_1,10.90,404,0,false,1775452310205101500,
read,key_7,10.85,200,23,false,1775452310206220400,93.61
read,key_0,10.85,404,0,false,1775452310206753700,
read,key_8,5.86,404,0,false,1775452310212286000,
read,key_1,6.44,404,0,false,1775452310212286000,
read,key_5,6.43,404,0,false,1775452310213354600,
read,key_6,5.38,404,0,false,1775452310215483000,
read,key_9,5.37,404,0,false,1775452310216001100,
read,key_8,4.84,404,0,false,1775452310217073800,
read,key_5,5.44,404,0,false,1775452310217600000,
read,key_4,0.54,200,33,false,1775452310223038700,8.12
read,key_2,5.43,404,0,false,1775452310218145900,
read,key_9,6.36,404,0,false,1775452310218728600,
read,key_0,7.31,404,0,false,1775452310219789700,
read,key_2,6.24,404,0,false,1775452310220860400,
read,key_3,6.84,404,0,false,1775452310221376300,
read,key_7,6.84,404,0,false,1775452310221912800,109.30
read,key_9,5.70,404,0,false,1775452310223573800,
read,key_4,1.61,200,33,false,1775452310228215700,13.29
read,key_3,6.78,404,0,false,1775452310223573800,
read,key_4,6.36,404,0,false,1775452310225087300,10.16
read,key_6,4.88,404,0,false,1775452310227102600,
read,key_3,1.14,404,0,false,1775452310231985700,
read,key_2,6.02,404,0,false,1775452310227102600,
read,key_2,4.88,404,0,false,1775452310228751000,
read,key_1,4.34,404,0,false,1775452310229822000,
read,key_3,5.92,404,0,false,1775452310229277700,
read,key_4,5.90,404,0,false,1775452310230356700,15.43
read,key_5,4.81,404,0,false,1775452310231445600,
read,key_1,4.23,404,0,false,1775452310233122800,
read,key_4,4.85,200,33,false,1775452310233122800,18.20
read,key_6,4.89,404,0,false,1775452310233629100,
read,key_4,1.07,200,33,false,1775452310237977200,23.05
read,key_1,5.41,404,0,false,1775452310234161200,
read,key_8,4.90,404,0,false,1775452310235201900,
read,key_3,0.93,404,0,false,1775452310240106900,
read,key_0,4.78,404,0,false,1775452310236257500,
read,key_2,5.29,404,0,false,1775452310236257500,
read,key_7,5.30,404,0,false,1775452310237355600,124.74
read,key_9,4.68,404,0,false,1775452310238516700,
read,key_4,4.69,404,0,false,1775452310239048600,24.12
read,key_3,4.70,404,0,false,1775452310239574400,
read,key_9,4.29,404,0,false,1775452310241041800,
read,key_0,4.82,404,0,false,1775452310241041800,
read,key_6,4.86,404,0,false,1775452310241547200,
read,key_8,4.80,404,0,false,1775452310242659600,
read,key_0,5.33,404,0,false,1775452310243201800,
read,key_6,5.32,200,13,false,1775452310243735800,
read,key_7,5.32,404,0,false,1775452310244270900,131.65
read,key_7,0.54,200,23,false,1775452310249053900,136.44
read,key_4,4.80,404,0,false,1775452310245330200,30.40
read,key_1,5.33,404,0,false,1775452310245858300,
read,key_7,1.06,200,23,false,1775452310250131600,137.51
read,key_0,5.42,404,0,false,1775452310246402900,
read,key_2,4.89,404,0,false,1775452310247461800,
read,key_0,4.36,404,0,false,1775452310248529000,
read,key_5,4.45,404,0,false,1775452310249593600,
read,key_2,5.27,404,0,false,1775452310249593600,
read,key_6,4.72,404,0,false,1775452310251191600,
read,key_0,5.27,404,0,false,1775452310251191600,
read,key_1,5.72,404,0,false,1775452310251818700,
read,key_6,6.73,404,0,false,1775452310252356500,
read,key_7,1.55,200,23,false,1775452310257541600,144.92
read,key_7,6.71,404,0,false,1775452310252892100,140.27
read,key_9,0.51,404,0,false,1775452310259091800,
read,key_6,7.30,404,0,false,1775452310254045900,
read,key_8,7.03,404,0,false,1775452310254862200,
read,key_3,6.52,404,0,false,1775452310255912500,
read,key_8,6.51,404,0,false,1775452310257001900,
read,key_7,4.45,200,23,false,1775452310259598100,146.98
read,key_9,6.01,404,0,false,1775452310259091800,
read,key_3,1.60,404,0,false,1775452310263508600,
read,key_9,6.05,404,0,false,1775452310259598100,
read,key_3,4.82,404,0,false,1775452310261350200,
read,key_2,6.61,404,0,false,1775452310261888500,
read,key_1,6.58,404,0,false,1775452310262430100,
read,key_3,7.62,404,0,false,1775452310264050500,
read,key_5,7.12,404,0,false,1775452310265107700,
read,key_0,8.11,404,0,false,1775452310265107700,
read,key_5,0.99,404,0,false,1775452310272232100,
read,key_5,8.07,404,0,false,1775452310265652600,
read,key_0,8.62,404,0,false,1775452310266173600,
read,key_5,7.87,404,0,false,1775452310268503100,
read,key_4,7.90,404,0,false,1775452310269008600,54.08
read,key_6,6.29,200,13,false,1775452310271668900,
read,key_9,0.52,404,0,false,1775452310277956100,
read,key_8,5.25,404,0,false,1775452310273222200,
read,key_3,5.98,404,0,false,1775452310273222200,
read,key_1,9.59,404,0,false,1775452310273727900,
read,key_9,9.20,404,0,false,1775452310274792500,
read,key_9,8.69,404,0,false,1775452310276372500,
read,key_4,8.15,404,0,false,1775452310276908400,61.98
read,key_1,7.64,404,0,false,1775452310278478100,
read,key_7,8.17,404,0,false,1775452310278478100,165.86
read,key_9,7.99,404,0,false,1775452310279206100,
read,key_4,9.84,404,0,false,1775452310283322800,68.39
read,key_0,9.17,404,0,false,1775452310283998100,
read,key_6,9.18,200,13,false,1775452310285058400,
read,key_1,9.72,404,0,false,1775452310285058400,
read,key_7,9.69,200,23,false,1775452310286120900,173.50
read,key_4,10.21,404,0,false,1775452310286649800,71.72
