type,key,latency_ms,status_code,version,stale,timestamp_unix_ns,rw_interval_ms
read,key_9,7.51,404,0,false,1775452312283285100,
read,key_3,1.07,200,65,false,1775452312290261300,
read,key_5,1.09,404,0,false,1775452312290797100,
read,key_6,1.19,200,24,false,1775452312291891400,
read,key_3,3.87,404,0,false,1775452312289756500,
read,key_6,1.08,200,24,false,1775452312293082700,
read,key_8,3.89,404,0,false,1775452312291331300,
read,key_3,0.96,404,0,false,1775452312295761100,
read,key_1,3.09,200,53,false,1775452312293630200,
read,key_6,4.12,200,24,false,1775452312294166800,
read,key_3,1.02,200,65,false,1775452312298283400,
read,key_2,3.10,200,64,false,1775452312296720200,
read,key_7,3.63,200,23,false,1775452312296720200,
read,key_5,1.05,200,74,false,1775452312299308700,
read,key_1,1.60,200,53,false,1775452312299819000,
read,key_6,1.06,200,24,false,1775452312300354900,
read,key_2,0.94,404,0,false,1775452312301415200,
read,key_0,0.91,404,0,false,1775452312302353100,
read,key_8,2.91,200,62,true,1775452312300354900,
read,key_0,0.85,404,0,false,1775452312303263700,
read,key_8,0.51,404,0,false,1775452312304114200,
read,key_1,3.10,200,53,false,1775452312304620000,
read,key_5,1.45,200,74,false,1775452312307720200,
write,key_2,1233.14,201,63,false,1775452312232169000,
read,key_6,1.09,200,85,false,1775452313465423000,
write,key_8,1236.57,201,62,false,1775452312232169000,
read,key_3,0.96,200,72,false,1775452313468849600,
read,key_5,3.30,200,84,false,1775452313466511000,
read,key_9,0.53,404,0,false,1775452313469809000,
read,key_8,1.05,200,75,false,1775452313470340900,
read,key_2,3.21,200,64,false,1775452313469809000,
write,key_3,1218.26,201,65,false,1775452312254648200,
read,key_6,0.53,200,85,false,1775452313473017900,
read,key_0,2.68,200,61,false,1775452313471388000,
read,key_1,0.55,200,53,false,1775452313474066300,
read,key_1,1.07,200,53,false,1775452313473543200,
read,key_2,0.52,200,64,false,1775452313474611600,
read,key_9,0.52,404,0,false,1775452313474611600,
read,key_2,3.13,200,64,false,1775452313473017900,
read,key_0,1.52,200,61,false,1775452313475135300,
read,key_0,0.51,200,61,false,1775452313476144400,
read,key_9,1.52,404,0,false,1775452313475135300,
read,key_6,0.54,200,85,false,1775452313476651400,
read,key_0,1.08,200,61,false,1775452313476651400,
read,key_7,2.68,200,23,false,1775452313477727600,
read,key_9,0.00,404,0,false,1775452313480406500,
read,key_5,0.00,200,84,false,1775452313480406500,
read,key_4,2.94,200,33,true,1775452313480406500,
write,key_8,1218.07,201,75,false,1775452312265169600,
read,key_9,0.54,404,0,false,1775452313483350500,
read,key_2,3.02,200,64,false,1775452313483889500,
read,key_6,0.51,200,85,false,1775452313486906200,
read,key_4,0.68,200,93,false,1775452313487414200,
read,key_0,0.60,200,61,false,1775452313488094100,
read,key_4,0.55,200,33,true,1775452313488695300,
read,key_5,0.53,200,84,false,1775452313489248300,
read,key_3,0.57,200,72,false,1775452313489779300,
read,key_8,0.60,200,91,true,1775452313490353000,
write,key_0,1215.42,201,61,false,1775452312275955400,
read,key_5,0.54,200,84,false,1775452313490951600,
read,key_0,1.08,200,61,false,1775452313491489300,
read,key_4,0.52,200,33,true,1775452313492570900,
read,key_4,0.74,200,33,true,1775452313493093600,
write,key_5,1210.50,201,74,false,1775452312283839400,
write,key_2,1214.34,201,64,false,1775452312279999800,
read,key_6,0.62,200,95,false,1775452313493836400,
read,key_0,0.74,200,61,false,1775452313494454700,
read,key_1,0.74,200,53,false,1775452313494454700,
read,key_9,3.35,404,0,false,1775452313494454700,
read,key_0,2.60,200,61,false,1775452313495198700,
read,key_0,0.59,200,61,false,1775452313497803300,
read,key_9,0.59,404,0,false,1775452313497803300,
read,key_8,0.67,200,92,false,1775452313498397500,
read,key_5,0.67,200,84,false,1775452313498397500,
read,key_5,0.76,200,84,false,1775452313499063800,
read,key_1,0.76,200,53,false,1775452313499063800,
read,key_5,0.54,200,84,false,1775452313499820000,
read,key_9,0.54,404,0,false,1775452313500885200,
read,key_9,2.87,200,103,false,1775452313501421300,
read,key_6,0.51,200,95,false,1775452313504295800,
read,key_3,0.52,200,72,false,1775452313504803300,
read,key_2,0.78,200,101,false,1775452313505322400,
read,key_0,0.60,200,61,false,1775452313506104800,
read,key_1,0.68,200,53,false,1775452313506701400,
read,key_7,0.54,200,23,false,1775452313507379500,
read,key_1,1.07,200,53,false,1775452313507922200,
read,key_6,0.57,200,85,true,1775452313508990900,
read,key_8,0.57,200,75,true,1775452313509564300,
read,key_7,0.52,200,23,false,1775452313510138600,
read,key_4,0.66,200,33,true,1775452313510658100,
read,key_1,0.58,200,53,false,1775452313511318400,
read,key_1,0.57,200,53,false,1775452313511897000,
read,key_0,0.61,200,61,false,1775452313512464900,
write,key_3,1212.11,201,72,false,1775452312301415200,
write,key_6,1210.78,201,85,false,1775452312303263700,
read,key_0,0.52,200,61,false,1775452313513636000,
read,key_6,1.04,200,85,true,1775452313514153000,
read,key_8,1.04,200,75,true,1775452313514153000,
read,key_5,0.54,200,84,false,1775452313515197800,
read,key_4,1.05,200,93,false,1775452313515197800,
read,key_3,0.52,200,72,false,1775452313515734300,
read,key_2,0.72,200,64,true,1775452313516252800,
read,key_5,0.72,200,84,false,1775452313516252800,
read,key_9,0.87,404,0,false,1775452313516977900,
read,key_4,0.51,200,33,true,1775452313517851800,
write,key_5,1209.08,201,84,false,1775452312309168600,
read,key_8,2.05,200,75,true,1775452313516977900,
read,key_6,0.67,200,85,true,1775452313518359600,
read,key_5,0.52,200,84,false,1775452313519032700,
read,key_7,0.52,200,23,false,1775452313519032700,
read,key_4,1.20,200,33,true,1775452313518359600,
read,key_8,0.69,200,75,true,1775452313519555700,
read,key_8,0.69,200,91,true,1775452313519555700,
read,key_8,0.69,200,75,true,1775452313519555700,
read,key_8,0.95,200,91,true,1775452313520244600,
read,key_8,0.95,200,75,true,1775452313520244600,
read,key_2,0.51,200,64,true,1775452313521200200,
read,key_5,0.51,200,84,false,1775452313521200200,
read,key_2,0.72,200,101,false,1775452313521707500,
read,key_0,0.72,200,61,false,1775452313521707500,
read,key_0,0.54,200,61,false,1775452313522424500,
read,key_4,0.54,200,93,false,1775452313522424500,
read,key_0,1.06,200,61,false,1775452313522964200,
read,key_4,0.60,200,33,true,1775452313524029600,
read,key_0,1.07,200,61,false,1775452313524626500,
read,key_7,1.06,200,23,false,1775452313525694100,
read,key_4,1.10,200,33,true,1775452313526759700,
read,key_2,0.53,200,64,true,1775452313527859000,
read,key_0,0.54,200,61,false,1775452313528393300,
read,key_8,0.54,200,75,true,1775452313528932900,
read,key_0,1.05,200,61,false,1775452313529472600,
read,key_0,0.53,200,61,false,1775452313530527600,
read,key_3,0.54,200,72,false,1775452313531058900,
read,key_8,0.54,200,75,true,1775452313531594700,
read,key_0,0.54,200,61,false,1775452313532138100,
read,key_8,0.53,200,91,true,1775452313533212800,
read,key_8,0.52,200,75,true,1775452313533743900,
read,key_8,0.52,200,91,true,1775452313534267500,
read,key_9,0.53,404,0,false,1775452313534785800,
write,key_4,1210.52,201,93,false,1775452313477192200,
write,key_8,1211.59,201,91,false,1775452313476651400,
read,key_1,1.06,200,112,false,1775452314687818800,
read,key_2,1.05,200,101,false,1775452314688882400,
read,key_9,0.54,200,103,false,1775452314689931200,
read,key_4,0.53,200,93,false,1775452314690476100,
read,key_7,0.54,200,23,false,1775452314691010100,
read,key_3,3.20,200,72,false,1775452314688350900,
read,key_4,1.11,200,93,false,1775452314691552000,
read,key_7,1.11,200,23,false,1775452314691552000,
read,key_4,1.15,200,93,false,1775452314692660600,
read,key_5,1.68,200,105,false,1775452314692660600,
read,key_0,0.53,200,61,false,1775452314693809700,
write,key_8,1211.46,201,92,false,1775452313483350500,
read,key_3,1.09,200,72,false,1775452314694344600,
read,key_0,1.09,200,61,false,1775452314694344600,
read,key_7,0.52,200,23,false,1775452314694918800,
read,key_0,1.05,200,61,false,1775452314695435100,
read,key_2,1.05,200,101,false,1775452314695435100,
read,key_3,1.05,200,72,false,1775452314695435100,
read,key_8,0.53,200,92,false,1775452314696490300,
read,key_6,0.53,200,95,true,1775452314696490300,
read,key_4,0.53,200,93,false,1775452314696490300,
read,key_0,1.08,200,61,false,1775452314697023000,
read,key_0,1.08,200,61,false,1775452314697023000,
read,key_2,1.08,200,101,false,1775452314697023000,
read,key_5,0.54,200,105,false,1775452314698104800,
read,key_0,1.07,200,61,false,1775452314698104800,
read,key_6,1.07,200,95,true,1775452314698104800,
read,key_3,0.52,200,72,false,1775452314699180800,
read,key_7,0.52,200,23,false,1775452314699180800,
read,key_9,1.05,200,103,false,1775452314698648200,
read,key_9,0.61,200,103,false,1775452314699700400,
read,key_9,0.61,200,103,false,1775452314699700400,
read,key_4,1.08,200,93,true,1775452314700306600,
read,key_2,1.08,200,101,false,1775452314700306600,
read,key_7,0.52,200,23,false,1775452314701386400,
read,key_9,0.72,200,103,false,1775452314701904700,
read,key_9,0.67,200,103,false,1775452314702621400,
write,key_6,1211.69,201,95,false,1775452313491489300,
read,key_6,0.67,200,95,true,1775452314703288700,
read,key_4,0.67,200,93,true,1775452314703288700,
read,key_7,0.71,200,23,false,1775452314703963000,
read,key_5,0.71,200,105,false,1775452314703963000,
read,key_9,0.52,200,103,false,1775452314704673200,
write,key_2,1209.88,201,101,false,1775452313495198700,
read,key_0,0.54,200,61,false,1775452314705191600,
read,key_1,1.05,200,112,false,1775452314705726800,
read,key_0,0.53,200,61,false,1775452314706782700,
read,key_6,3.37,200,95,true,1775452314704673200,
read,key_4,0.73,200,93,true,1775452314707310100,
read,key_7,0.61,200,23,false,1775452314708045000,
read,key_3,1.15,200,132,false,1775452314708045000,
read,key_4,0.55,200,93,true,1775452314708651000,
read,key_0,0.54,200,61,false,1775452314709196600,
read,key_1,0.54,200,112,false,1775452314709196600,
read,key_2,1.07,200,101,true,1775452314709740800,
read,key_4,0.53,200,122,false,1775452314710809000,
read,key_3,0.74,200,72,true,1775452314711334500,
write,key_9,1212.14,201,103,false,1775452313499820000,
read,key_8,1.19,200,92,false,1775452314712072600,
read,key_4,0.51,200,93,true,1775452314713262300,
read,key_7,0.54,200,23,false,1775452314713769300,
read,key_6,0.61,200,95,true,1775452314714310200,
read,key_4,0.61,200,93,true,1775452314714921600,
read,key_7,0.78,200,23,false,1775452314715536000,
read,key_7,0.54,200,23,false,1775452314716315400,
read,key_9,0.54,200,103,false,1775452314716859800,
read,key_9,0.55,200,103,false,1775452314717397600,
read,key_4,0.90,200,93,true,1775452314717944300,
read,key_1,0.50,200,112,false,1775452314718847000,
read,key_3,0.63,200,72,true,1775452314719350900,
write,key_1,1209.25,201,102,false,1775452313513076600,
read,key_2,0.51,200,101,true,1775452314722438300,
read,key_5,3.91,200,105,false,1775452314722946100,
read,key_7,0.54,200,23,false,1775452314726861300,
read,key_9,0.55,200,103,false,1775452314727398100,
read,key_3,0.55,200,152,false,1775452314727943100,
write,key_6,1211.40,201,94,false,1775452313520244600,
write,key_1,1210.83,201,112,false,1775452313522964200,
read,key_4,0.54,200,122,false,1775452314733905600,
read,key_1,0.54,200,112,false,1775452314734444800,
read,key_5,0.52,200,105,false,1775452314734987600,
read,key_8,0.69,200,92,true,1775452314735509300,
read,key_0,0.54,200,61,true,1775452314736194900,
read,key_3,0.53,200,72,true,1775452314736733100,
read,key_1,0.53,200,112,false,1775452314737266500,
read,key_7,0.54,200,23,false,1775452314737800200,
read,key_7,0.54,200,23,false,1775452314738339900,
read,key_1,0.54,200,112,false,1775452314738877300,
read,key_5,0.53,200,105,false,1775452314739421000,
read,key_9,0.53,200,103,false,1775452314739950800,
read,key_2,0.52,200,142,false,1775452314740484400,
read,key_3,0.52,200,72,true,1775452314741524100,
read,key_8,0.55,200,92,true,1775452314742048800,
write,key_5,1211.46,201,105,false,1775452313535313900,
read,key_8,0.93,200,92,true,1775452314746880600,
read,key_9,0.50,200,103,false,1775452314747805900,
read,key_3,0.54,200,72,true,1775452314748310000,
read,key_2,0.58,200,101,true,1775452314748851900,
read,key_3,0.57,200,72,true,1775452314749432200,
read,key_6,0.55,200,95,true,1775452314750004000,
read,key_0,0.52,200,61,true,1775452314750550400,
read,key_1,0.65,200,112,false,1775452314751066200,
read,key_7,0.63,200,23,false,1775452314751718000,
read,key_0,0.54,200,61,true,1775452314752345000,
read,key_5,0.54,200,105,false,1775452314752881000,
read,key_5,0.53,200,105,false,1775452314753417500,
read,key_1,0.53,200,112,false,1775452314753951400,
read,key_3,0.57,200,152,false,1775452314754480300,
read,key_4,0.52,200,93,true,1775452314755053400,
read,key_8,0.52,200,92,true,1775452314755572700,
read,key_5,0.54,200,105,false,1775452314756092900,
read,key_0,0.53,200,61,true,1775452314756632400,
read,key_3,0.54,200,72,true,1775452314757166600,
read,key_9,1.07,200,103,false,1775452314757702100,
read,key_3,1.15,200,72,true,1775452314758769100,
write,key_4,1212.76,201,122,false,1775452314699700400,
write,key_3,1211.07,201,132,false,1775452314701386400,
read,key_6,1.21,200,124,false,1775452315912569600,
read,key_7,0.53,200,23,false,1775452315913782300,
read,key_0,2.88,200,162,true,1775452315912569600,
read,key_3,1.14,200,152,false,1775452315914307900,
read,key_0,1.96,200,162,true,1775452315915446200,
write,key_2,1212.10,201,142,false,1775452314705191600,
read,key_6,0.50,200,124,false,1775452315917406300,
read,key_9,0.50,200,155,false,1775452315917406300,
write,key_3,1208.06,201,152,false,1775452314709740800,
read,key_6,0.62,200,124,false,1775452315917910800,
read,key_5,1.16,200,105,false,1775452315917910800,
read,key_6,1.16,200,124,false,1775452315917910800,
read,key_7,0.54,200,23,false,1775452315918530900,
read,key_9,0.68,200,155,false,1775452315919071100,
read,key_9,1.75,200,155,false,1775452315919071100,
read,key_5,2.58,200,105,false,1775452315919750000,
read,key_9,1.51,200,155,false,1775452315920818300,
write,key_0,1210.15,201,125,false,1775452314712072600,
read,key_0,1.06,200,162,true,1775452315922331400,
read,key_5,1.60,200,105,false,1775452315922331400,
read,key_3,0.54,200,152,false,1775452315923396200,
read,key_5,0.55,200,105,false,1775452315923932900,
read,key_1,1.10,200,112,true,1775452315923932900,
read,key_4,1.07,200,122,false,1775452315924480500,
read,key_1,0.52,200,112,true,1775452315925037500,
read,key_5,1.52,200,105,false,1775452315925555600,
read,key_2,1.52,200,142,true,1775452315925555600,
read,key_4,0.51,200,122,false,1775452315927072200,
read,key_2,0.51,200,142,true,1775452315927072200,
read,key_4,1.18,200,122,false,1775452315927578500,
read,key_4,0.67,200,122,false,1775452315928755300,
read,key_2,0.66,200,142,true,1775452315929424500,
write,key_8,1210.66,201,135,false,1775452314719984300,
read,key_4,0.52,200,122,false,1775452315930756700,
read,key_1,3.41,200,112,true,1775452315930082800,
read,key_6,0.51,200,124,false,1775452315933494800,
read,key_5,3.38,200,105,false,1775452315931278600,
read,key_3,0.66,200,152,true,1775452315934000800,
read,key_4,0.53,200,122,false,1775452315934664500,
read,key_7,0.53,200,23,false,1775452315934664500,
read,key_2,0.52,200,171,false,1775452315935192700,
read,key_9,0.52,200,155,false,1775452315935192700,
read,key_3,1.05,200,152,true,1775452315935707800,
read,key_4,0.51,200,122,false,1775452315936758300,
read,key_1,0.62,200,183,false,1775452315937263600,
read,key_7,0.58,200,23,false,1775452315937888300,
read,key_1,0.58,200,112,true,1775452315938470600,
write,key_0,1210.44,201,162,false,1775452314728494900,
read,key_7,0.69,200,23,false,1775452315939049000,
read,key_2,0.69,200,171,false,1775452315939049000,
read,key_9,0.67,200,155,false,1775452315939743500,
read,key_5,0.67,200,105,false,1775452315939743500,
write,key_6,1208.55,201,124,false,1775452314731753000,
read,key_2,0.63,200,142,true,1775452315940416700,
read,key_9,1.16,200,155,false,1775452315940416700,
read,key_7,0.53,200,23,false,1775452315941049900,
read,key_1,1.16,200,183,false,1775452315940416700,
read,key_4,1.07,200,122,false,1775452315941577800,
read,key_1,1.07,200,112,true,1775452315941577800,
read,key_9,1.07,200,155,false,1775452315941577800,
read,key_1,0.59,200,112,true,1775452315942651700,
read,key_7,0.59,200,23,false,1775452315942651700,
read,key_2,0.59,200,171,false,1775452315942651700,
read,key_5,0.55,200,105,false,1775452315943247000,
read,key_1,1.08,200,112,true,1775452315943247000,
read,key_7,1.08,200,23,false,1775452315943247000,
read,key_9,0.53,200,155,false,1775452315943792900,
read,key_4,0.54,200,122,false,1775452315944326400,
read,key_5,0.54,200,105,false,1775452315944326400,
read,key_5,1.06,200,105,false,1775452315944326400,
read,key_1,0.52,200,112,true,1775452315944869600,
read,key_3,0.52,200,152,true,1775452315944869600,
read,key_5,0.60,200,105,false,1775452315945386800,
read,key_2,0.60,200,142,true,1775452315945386800,
read,key_8,0.60,200,135,false,1775452315945386800,
read,key_2,0.52,200,142,true,1775452315945983000,
read,key_7,0.52,200,23,false,1775452315945983000,
read,key_7,0.52,200,23,false,1775452315945983000,
read,key_0,0.61,200,162,true,1775452315946501100,
read,key_6,0.61,200,124,true,1775452315946501100,
read,key_6,0.54,200,124,true,1775452315947109700,
read,key_9,0.53,200,155,false,1775452315948180000,
read,key_8,0.62,200,135,true,1775452315948713900,
read,key_5,0.56,200,105,false,1775452315949334900,
read,key_6,0.62,200,124,true,1775452315949891100,
read,key_8,0.61,200,135,true,1775452315950507700,
read,key_9,0.58,200,155,false,1775452315951114000,
write,key_0,1209.61,201,145,false,1775452314742596800,
read,key_1,0.78,200,112,true,1775452315952319700,
read,key_0,0.51,200,162,true,1775452315953101800,
read,key_3,0.62,200,152,true,1775452315953616500,
write,key_9,1211.43,201,155,false,1775452314759914700,
write,key_1,1210.51,201,183,false,1775452315919071100,
write,key_1,1214.13,201,173,false,1775452315915446200,
read,key_4,1.06,200,122,false,1775452317129688100,
read,key_1,1.06,200,183,false,1775452317129688100,
read,key_1,0.50,200,183,false,1775452317130748100,
read,key_6,0.50,200,193,false,1775452317130748100,
read,key_6,0.71,200,193,false,1775452317131251900,
read,key_2,0.71,200,171,false,1775452317131251900,
read,key_9,0.65,200,203,false,1775452317131961000,
read,key_1,0.67,200,183,true,1775452317132614900,
write,key_2,1210.84,201,171,false,1775452315922331400,
read,key_5,0.70,200,105,false,1775452317133284900,
read,key_4,0.70,200,122,false,1775452317133284900,
read,key_3,0.00,200,185,false,1775452317133983400,
read,key_0,0.00,200,181,true,1775452317133983400,
read,key_1,0.80,200,183,true,1775452317133983400,
read,key_4,1.01,200,122,false,1775452317134786500,
read,key_5,0.86,200,105,false,1775452317135794600,
read,key_1,0.51,200,183,true,1775452317136655500,
write,key_3,1209.47,201,174,false,1775452315927578500,
read,key_0,0.58,200,181,true,1775452317137163400,
read,key_5,0.58,200,105,false,1775452317137163400,
read,key_7,0.60,200,23,true,1775452317137747800,
read,key_7,1.14,200,23,true,1775452317137747800,
read,key_1,1.07,200,183,true,1775452317138344900,
read,key_0,0.53,200,181,true,1775452317138886300,
read,key_9,1.04,200,203,false,1775452317139417800,
read,key_5,1.04,200,105,false,1775452317139417800,
read,key_6,0.51,200,193,false,1775452317140459600,
read,key_7,0.51,200,23,true,1775452317140459600,
read,key_7,0.65,200,23,true,1775452317140968200,
read,key_3,2.63,200,185,false,1775452317141619300,
read,key_5,0.51,200,221,false,1775452317144254100,
write,key_6,1209.46,201,193,false,1775452315935707800,
read,key_0,0.52,200,181,true,1775452317144760200,
read,key_9,0.52,200,203,false,1775452317145278900,
read,key_2,0.52,200,171,false,1775452317145801700,
read,key_7,1.20,200,23,true,1775452317146324500,
read,key_3,0.59,200,185,false,1775452317147520400,
read,key_9,0.66,200,203,false,1775452317148111400,
write,key_0,1210.77,201,181,false,1775452315946501100,
write,key_8,1210.16,201,175,false,1775452315947109700,
read,key_8,0.76,200,175,false,1775452317157383900,
read,key_8,0.76,200,175,false,1775452317157383900,
read,key_5,0.68,200,221,false,1775452317158143500,
read,key_9,1.32,200,203,true,1775452317158143500,
read,key_8,1.29,200,175,false,1775452317158821200,
write,key_3,1208.85,201,185,false,1775452315951697000,
read,key_4,1.20,200,122,false,1775452317159459600,
read,key_0,0.54,200,181,true,1775452317160659500,
read,key_6,1.09,200,193,false,1775452317160116700,
read,key_2,1.16,200,171,false,1775452317161202800,
read,key_0,1.70,200,181,true,1775452317160659500,
read,key_9,1.16,200,203,true,1775452317161202800,
read,key_7,0.78,200,23,true,1775452317162363900,
read,key_9,0.78,200,203,true,1775452317162363900,
read,key_4,0.78,200,122,false,1775452317162363900,
read,key_4,1.09,200,122,false,1775452317163143300,
read,key_6,1.09,200,193,false,1775452317163143300,
read,key_6,1.09,200,193,false,1775452317163143300,
read,key_9,0.51,200,203,true,1775452317164231500,
read,key_1,0.51,200,214,false,1775452317164231500,
read,key_5,0.51,200,221,false,1775452317164231500,
write,key_0,1210.38,201,172,false,1775452315954242500,
read,key_8,0.76,200,175,false,1775452317164737800,
read,key_9,0.76,200,203,true,1775452317164737800,
read,key_0,0.76,200,181,true,1775452317164737800,
read,key_6,0.76,200,193,false,1775452317164737800,
read,key_2,0.71,200,171,false,1775452317165493200,
read,key_1,0.71,200,183,true,1775452317165493200,
read,key_7,0.71,200,211,false,1775452317165493200,
read,key_3,0.71,200,185,false,1775452317165493200,
read,key_8,0.93,200,175,false,1775452317166199400,
read,key_3,0.93,200,185,false,1775452317166199400,
read,key_3,0.93,200,185,false,1775452317166199400,
read,key_0,0.51,200,181,true,1775452317167131400,
read,key_0,0.51,200,181,true,1775452317167131400,
read,key_1,0.51,200,212,false,1775452317167131400,
read,key_9,0.68,200,203,true,1775452317167637800,
read,key_8,0.68,200,175,false,1775452317167637800,
read,key_9,0.54,200,213,false,1775452317168313000,
read,key_0,0.54,200,181,true,1775452317168313000,
read,key_7,1.21,200,23,true,1775452317167637800,
read,key_4,0.94,200,122,false,1775452317168848700,
read,key_9,0.94,200,203,true,1775452317168848700,
read,key_4,0.94,200,122,false,1775452317168848700,
read,key_9,0.51,200,203,true,1775452317169788800,
read,key_6,0.51,200,193,false,1775452317169788800,
read,key_0,0.76,200,181,true,1775452317170296600,
read,key_3,0.76,200,185,true,1775452317170296600,
read,key_8,0.68,200,175,false,1775452317171054300,
read,key_5,0.68,200,105,true,1775452317171054300,
read,key_5,0.57,200,105,true,1775452317171733300,
read,key_2,0.57,200,171,false,1775452317171733300,
read,key_1,0.62,200,183,true,1775452317172308600,
read,key_6,1.17,200,193,false,1775452317172308600,
read,key_2,0.53,200,171,false,1775452317173474100,
read,key_9,0.55,200,213,false,1775452317174007500,
read,key_1,0.57,200,214,true,1775452317174558000,
read,key_5,2.20,200,221,false,1775452317172931400,
read,key_7,0.52,200,211,false,1775452317175128700,
read,key_4,0.52,200,122,false,1775452317175128700,
read,key_0,0.85,200,181,true,1775452317175648700,
read,key_1,0.85,200,215,true,1775452317175648700,
read,key_2,0.79,200,171,false,1775452317176499800,
read,key_1,0.79,200,215,true,1775452317176499800,
read,key_7,0.61,200,23,true,1775452317177286800,
read,key_7,0.61,200,211,false,1775452317177286800,
read,key_2,0.57,200,171,false,1775452317177899100,
read,key_5,0.57,200,105,true,1775452317177899100,
read,key_4,0.60,200,122,false,1775452317178473000,
read,key_7,0.60,200,211,false,1775452317178473000,
read,key_6,0.70,200,193,false,1775452317179074300,
read,key_6,0.70,200,193,false,1775452317179074300,
read,key_3,0.68,200,185,true,1775452317179775300,
read,key_0,0.68,200,181,true,1775452317179775300,
read,key_9,0.65,200,203,true,1775452317180453500,
read,key_9,0.63,200,213,false,1775452317181100100,
read,key_7,0.61,200,23,true,1775452317181728600,
write,key_9,1211.39,201,203,false,1775452315971455100,
read,key_4,0.62,200,122,false,1775452317182334900,
read,key_5,0.59,200,105,true,1775452317182953600,
read,key_6,0.59,200,193,false,1775452317182953600,
read,key_3,0.75,200,185,true,1775452317183546900,
read,key_6,0.61,200,193,false,1775452317184300200,
read,key_1,0.52,200,214,true,1775452317184910900,
read,key_6,0.52,200,193,false,1775452317185431000,
read,key_8,0.52,200,175,true,1775452317185950000,
read,key_5,0.68,200,105,true,1775452317186473800,
read,key_8,0.60,200,175,true,1775452317187150000,
write,key_1,1211.83,201,215,false,1775452317131961000,
write,key_7,1209.80,201,211,false,1775452317133983400,
read,key_6,0.61,200,193,false,1775452318343898200,
read,key_8,0.61,200,241,false,1775452318343898200,
read,key_9,1.09,200,213,false,1775452318344509100,
read,key_0,1.09,200,181,true,1775452318344509100,
read,key_0,0.53,200,181,true,1775452318345600600,
read,key_6,0.52,200,193,false,1775452318346131000,
read,key_5,0.69,200,222,false,1775452318346646800,
read,key_1,0.67,200,215,true,1775452318347341000,
read,key_6,0.66,200,193,false,1775452318348013500,
read,key_2,0.61,200,225,false,1775452318348668600,
read,key_8,0.57,200,241,false,1775452318349275600,
